10/31/1997, 48.00 
11/3/1997, 47.69 
11/4/1997, 47.00 
11/5/1997, 46.13 
11/6/1997, 46.06 
11/7/1997, 45.75 
11/10/1997, 46.63 
11/11/1997, 46.25 
11/12/1997, 46.44 
11/13/1997, 47.31 
11/14/1997, 48.00 
11/17/1997, 49.69 
11/18/1997, 49.56 
11/19/1997, 50.00 
11/20/1997, 49.94 
11/21/1997, 50.13 
11/24/1997, 49.63 
11/25/1997, 51.38 
11/26/1997, 51.88 
11/28/1997, 53.13 
12/1/1997, 53.94 
12/2/1997, 54.00 
12/3/1997, 53.88 
12/4/1997, 52.44 
12/5/1997, 52.38 
12/8/1997, 51.44 
12/9/1997, 50.75 
12/10/1997, 49.94 
12/11/1997, 48.63 
12/12/1997, 49.00 
12/15/1997, 48.94 
12/16/1997, 50.63 
12/17/1997, 50.56 
12/18/1997, 49.81 
12/19/1997, 48.56 
12/22/1997, 48.75 
12/23/1997, 48.13 
12/24/1997, 47.81 
12/26/1997, 47.81 
12/29/1997, 48.19 
12/30/1997, 48.38 
12/31/1997, 48.94 
1/2/1998, 48.88 
1/5/1998, 48.63 
1/6/1998, 47.88 
1/7/1998, 48.13 
1/8/1998, 46.38 
1/9/1998, 45.13 
1/12/1998, 45.38 
1/13/1998, 45.06 
1/14/1998, 46.25 
1/15/1998, 44.13 
1/16/1998, 43.44 
1/20/1998, 43.50 
1/21/1998, 44.00 
1/22/1998, 45.25 
1/23/1998, 44.31 
1/26/1998, 44.44 
1/27/1998, 45.00 
1/28/1998, 47.06 
1/29/1998, 47.50 
1/30/1998, 47.63 
2/2/1998, 48.31 
2/3/1998, 48.31 
2/4/1998, 47.44 
2/5/1998, 46.81 
2/6/1998, 46.44 
2/9/1998, 46.38 
2/10/1998, 48.63 
2/11/1998, 49.19 
2/12/1998, 49.25 
2/13/1998, 50.38 
2/17/1998, 52.50 
2/18/1998, 51.75 
2/19/1998, 50.81 
2/20/1998, 50.13 
2/23/1998, 50.69 
2/24/1998, 50.31 
2/25/1998, 51.25 
2/26/1998, 53.94 
2/27/1998, 54.25 
3/2/1998, 52.75 
3/3/1998, 52.38 
3/4/1998, 53.31 
3/5/1998, 52.25 
3/6/1998, 52.44 
3/9/1998, 52.56 
3/10/1998, 52.38 
3/11/1998, 52.19 
3/12/1998, 51.50 
3/13/1998, 51.81 
3/16/1998, 51.44 
3/17/1998, 52.00 
3/18/1998, 50.88 
3/19/1998, 51.44 
3/20/1998, 53.44 
3/23/1998, 51.63 
3/24/1998, 52.38 
3/25/1998, 52.88 
3/26/1998, 52.13 
3/27/1998, 51.25 
3/30/1998, 50.50 
3/31/1998, 52.13 
4/1/1998, 52.75 
4/2/1998, 54.94 
4/3/1998, 54.94 
4/6/1998, 56.06 
4/7/1998, 55.63 
4/8/1998, 55.25 
4/9/1998, 55.19 
4/13/1998, 53.63 
4/14/1998, 53.13 
4/15/1998, 52.56 
4/16/1998, 53.00 
4/17/1998, 53.69 
4/20/1998, 53.25 
4/21/1998, 53.06 
4/22/1998, 53.00 
4/23/1998, 51.50 
4/24/1998, 50.69 
4/27/1998, 50.25 
4/28/1998, 49.69 
4/29/1998, 50.06 
4/30/1998, 50.06 
5/1/1998, 51.75 
5/4/1998, 51.13 
5/5/1998, 50.94 
5/6/1998, 50.31 
5/7/1998, 49.88 
5/8/1998, 50.50 
5/11/1998, 49.63 
5/12/1998, 49.50 
5/13/1998, 49.75 
5/14/1998, 49.88 
5/15/1998, 49.63 
5/18/1998, 48.63 
5/19/1998, 48.38 
5/20/1998, 48.00 
5/21/1998, 48.19 
5/22/1998, 48.38 
5/26/1998, 47.25 
5/27/1998, 46.50 
5/28/1998, 46.88 
5/29/1998, 47.75 
6/1/1998, 47.63 
6/2/1998, 45.88 
6/3/1998, 45.88 
6/4/1998, 45.06 
6/5/1998, 45.50 
6/8/1998, 45.75 
6/9/1998, 46.00 
6/10/1998, 45.44 
6/11/1998, 45.06 
6/12/1998, 44.94 
6/15/1998, 43.50 
6/16/1998, 43.44 
6/17/1998, 43.75 
6/18/1998, 43.94 
6/19/1998, 42.94 
6/22/1998, 42.75 
6/23/1998, 43.38 
6/24/1998, 44.69 
6/25/1998, 44.63 
6/26/1998, 45.69 
6/29/1998, 44.63 
6/30/1998, 44.56 
7/1/1998, 47.44 
7/2/1998, 48.44 
7/6/1998, 48.63 
7/7/1998, 47.81 
7/8/1998, 48.69 
7/9/1998, 48.06 
7/10/1998, 47.88 
7/13/1998, 47.56 
7/14/1998, 48.50 
7/15/1998, 49.31 
7/16/1998, 48.75 
7/17/1998, 50.00 
7/20/1998, 49.25 
7/21/1998, 48.19 
7/22/1998, 47.75 
7/23/1998, 41.19 
7/24/1998, 40.31 
7/27/1998, 39.00 
7/28/1998, 39.00 
7/29/1998, 38.75 
7/30/1998, 39.13 
7/31/1998, 38.81 
8/3/1998, 37.88 
8/4/1998, 36.88 
8/5/1998, 36.50 
8/6/1998, 37.06 
8/7/1998, 39.25 
8/10/1998, 39.25 
8/11/1998, 38.00 
8/12/1998, 38.88 
8/13/1998, 37.19 
8/14/1998, 36.81 
8/17/1998, 36.94 
8/18/1998, 37.56 
8/19/1998, 36.75 
8/20/1998, 36.31 
8/21/1998, 36.38 
8/24/1998, 35.69 
8/25/1998, 35.38 
8/26/1998, 35.50 
8/27/1998, 35.00 
8/28/1998, 33.94 
