7/23/1998,29.65,
7/24/1998,28.90,
7/27/1998,28.43,
7/28/1998,27.47,
7/29/1998,26.81,
7/30/1998,27.66,
7/31/1998,26.40,
8/3/1998,25.90,
8/4/1998,24.83,
8/5/1998,25.41,
8/6/1998,25.37,
8/7/1998,26.69,
8/10/1998,27.27,
8/11/1998,26.86,
8/12/1998,26.63,
8/13/1998,26.37,
8/14/1998,25.70,
8/17/1998,25.70,
8/18/1998,27.62,
8/19/1998,27.33,
8/20/1998,27.18,
8/21/1998,26.63,
8/24/1998,26.75,
8/25/1998,26.08,
8/26/1998,26.75,
8/27/1998,25.73,
8/28/1998,24.68,
8/31/1998,21.89,
9/1/1998,23.14,
9/2/1998,20.96,
9/3/1998,23.23,
9/4/1998,23.14,
9/8/1998,25.76,
9/9/1998,25.21,
9/10/1998,24.01,
9/11/1998,24.10,
9/14/1998,24.33,
9/15/1998,24.42,
9/16/1998,25.64,
9/17/1998,24.77,
9/18/1998,24.71,
9/21/1998,24.83,
9/22/1998,24.13,
9/23/1998,25.00,
9/24/1998,23.40,
9/25/1998,23.08,
9/28/1998,23.23,
9/29/1998,22.56,
9/30/1998,22.04,
10/1/1998,20.70,
10/2/1998,20.64,
10/5/1998,20.61,
10/6/1998,21.40,
10/7/1998,21.43,
10/8/1998,20.87,
10/9/1998,21.86,
10/12/1998,22.39,
10/13/1998,21.69,
10/14/1998,21.83,
10/15/1998,23.40,
10/16/1998,24.16,
10/19/1998,25.50,
10/20/1998,26.19,
10/21/1998,26.22,
10/22/1998,26.98,
10/23/1998,26.57,
10/26/1998,25.85,
10/27/1998,25.38,
10/28/1998,25.90,
10/29/1998,26.14,
10/30/1998,26.40,
11/2/1998,27.33,
11/3/1998,26.49,
11/4/1998,27.79,
11/5/1998,29.19,
11/6/1998,28.84,
11/9/1998,27.91,
11/10/1998,26.98,
11/11/1998,26.72,
11/12/1998,26.49,
11/13/1998,27.21,
11/16/1998,28.06,
11/17/1998,28.00,
11/18/1998,28.23,
11/19/1998,28.78,
11/20/1998,28.69,
11/23/1998,28.96,
11/24/1998,28.14,
11/25/1998,28.72,
11/27/1998,29.65,
11/30/1998,29.19,
12/1/1998,29.13,
12/2/1998,28.23,
12/3/1998,26.69,
12/4/1998,28.14,
12/7/1998,28.96,
12/8/1998,30.35,
12/9/1998,31.08,
12/10/1998,30.82,
12/11/1998,31.14,
12/14/1998,30.44,
12/15/1998,30.67,
12/16/1998,31.52,
12/17/1998,31.28,
12/18/1998,30.38,
12/21/1998,30.24,
12/22/1998,31.37,
12/23/1998,31.92,
12/24/1998,31.98,
12/28/1998,32.68,
12/29/1998,34.83,
12/30/1998,33.14,
12/31/1998,33.58,
1/4/1999,33.26,
1/5/1999,33.90,
1/6/1999,35.18,
1/7/1999,34.95,
1/8/1999,34.28,
1/11/1999,33.72,
1/12/1999,33.64,
1/13/1999,33.96,
1/14/1999,33.70,
