Suzumiya Haruhi no Yuuutsu,8,Waterohi
B Gata H Kei,10,Waterohi
Bishoujo Senshi Sailor Moon,10,Waterohi
Bishoujo Senshi Sailor Moon S,10,Waterohi
Bishoujo Senshi Sailor Moon: Eternal - Kouhen,10,Waterohi
FAIRY TAIL,10,Waterohi
FAIRY TAIL (2014),10,Waterohi
Full Moon wo Sagashite,10,Waterohi
Inuyasha,10,Waterohi
Inuyasha: Tenka Hadou no Ken,10,Waterohi
Kekkaishi,10,Waterohi
Kimetsu no Yaiba: Mugen Ressha-hen,10,Waterohi
Kimetsu no Yaiba: Mugen Ressha-hen (TV),10,Waterohi
Kimetsu no Yaiba: Yuukaku-hen,10,Waterohi
Kimi no Suizou wo Tabetai,10,Waterohi
Kimikiss pure rouge,10,Waterohi
NARUTO SD Rock Lee no Seishun Full-Power Ninden,10,Waterohi
NARUTO: Dai Koufun! Mikazukijima no Animal Panic Dattebayo!,10,Waterohi
"Natsu e no Tunnel, Sayonara no Deguchi",10,Waterohi
orange,10,Waterohi
Pocket Monsters Advanced Generation: Mew to Hadou no Yuusha Lucario,10,Waterohi
Pocket Monsters: Kesshoutou no Teiou ENTEI,10,Waterohi
Pocket Monsters: Mewtwo no Gyakushuu,10,Waterohi
Rosario to Vampire,10,Waterohi
Rosario to Vampire Capu2,10,Waterohi
Shakugan no Shana Movie,10,Waterohi
Slayers,10,Waterohi
Slayers Great,10,Waterohi
Slayers NEXT,10,Waterohi
Slayers TRY,10,Waterohi
Taiyou no Ouji: Horus no Daibouken,10,Waterohi
Tales of Zestiria the Cross 2,10,Waterohi
Tenkuu no Shiro Laputa,10,Waterohi
Tonikaku Kawaii: SNS,10,Waterohi
Tsubasa Chronicle,10,Waterohi
Tsukasa's♪Kitchen,10,Waterohi
Yume de Aetara,10,Waterohi
Akatsuki no Yona OVA,9,Waterohi
Amagami SS+ plus,9,Waterohi
Amagami SS+ plus Specials,9,Waterohi
Amagami SS: Imouto,9,Waterohi
Angel Beats!,9,Waterohi
Bishoujo Senshi Sailor Moon R,9,Waterohi
Bishoujo Senshi Sailor Moon R: THE MOVIE,9,Waterohi
Bishoujo Senshi Sailor Moon SuperS,9,Waterohi
Bishoujo Senshi Sailor Moon: Eternal - Zenpen,9,Waterohi
Boku ga Aishita Subete no Kimi e,9,Waterohi
Break Blade 1: Kakusei no Toki,9,Waterohi
Chikyuu Shoujo Arjuna,9,Waterohi
Cider no You ni Kotoba ga Wakiagaru,9,Waterohi
Dragon Quest: Dai no Daibouken (2020),9,Waterohi
DT Eightron,9,Waterohi
EDENS ZERO,9,Waterohi
FAIRY TAIL: Houou no Miko - Hajimari no Asa,9,Waterohi
Fate/stay night: Unlimited Blade Works 2nd Season - sunny day,9,Waterohi
Fate/Zero,9,Waterohi
Fate/Zero 2nd Season,9,Waterohi
GOLDEN BOY: Sasurai no Obenkyou Yarou,9,Waterohi
Hai to Gensou no Grimgar,9,Waterohi
Hige wo Soru. Soshite Joshikousei wo Hirou.,9,Waterohi
Hotaru no Haka,9,Waterohi
Inuyasha: Kagami no Naka no Mugenjo,9,Waterohi
Inuyasha: Kanketsu-hen,9,Waterohi
Inuyasha: Toki wo Koeru Omoi,9,Waterohi
Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,9,Waterohi
K: MISSING KINGS,9,Waterohi
Kaizoku Oujo,9,Waterohi
"Kanojo, Okarishimasu 2nd Season",9,Waterohi
"Kanojo, Okarishimasu 3rd Season",9,Waterohi
Kaze no Stigma,9,Waterohi
Kimetsu no Yaiba,9,Waterohi
Kimi wo Aishita Hitori no Boku e,9,Waterohi
Koe de Oshigoto!: The ANIMATION,9,Waterohi
Kono Subarashii Sekai ni Shukufuku wo!,9,Waterohi
Kono Subarashii Sekai ni Shukufuku wo! 2,9,Waterohi
Kotonoha no Niwa,9,Waterohi
Magic Tree House,9,Waterohi
Majo no Takkyuubin,9,Waterohi
Mamahaha no Tsurego ga Motokano datta,9,Waterohi
Miru Tights,9,Waterohi
NARUTO: Dai Katsugeki! Yuki Hime Ninpouchou Dattebayo!!,9,Waterohi
Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,9,Waterohi
NARUTO: Shippuuden - Hi no Ishi wo Tsugu Mono,9,Waterohi
NARUTO: Shippuuden - Kizuna,9,Waterohi
NARUTO: Shippuuden - The Lost Tower,9,Waterohi
NARUTO: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,9,Waterohi
NARUTO×UT,9,Waterohi
NIGHT HEAD 2041,9,Waterohi
Noragami,9,Waterohi
Noragami OVA,9,Waterohi
One Punch Man,9,Waterohi
Oz.,9,Waterohi
Pichu to Pikachu,9,Waterohi
Plastic Memories,9,Waterohi
Pocket Monsters Advanced Generation: Nanayo no Negaiboshi Jirachi,9,Waterohi
Pocket Monsters Advanced Generation: Pokémon Ranger to Umi no Ouji Manaphy,9,Waterohi
Pocket Monsters Advanced Generation: Rekkuu no Houmonsha Deoxys,9,Waterohi
Pocket Monsters Best Wishes!: Victini to Kuroki Eiyuu Zekrom,9,Waterohi
Pocket Monsters Best Wishes: Kyurem VS Seikenshi,9,Waterohi
Pocket Monsters Diamond & Pearl: Arceus Choukoku no Jikuu e,9,Waterohi
Pocket Monsters Diamond & Pearl: Dialga VS Palkia VS Darkrai,9,Waterohi
Pocket Monsters Diamond & Pearl: Genei no Hasha Zoroark,9,Waterohi
Pocket Monsters Diamond & Pearl: Giratina to Sora no Hanataba Sheimi,9,Waterohi
Pocket Monsters: Maboroshi no Pokémon Lugia Bakutan,9,Waterohi
Pocket Monsters: Mizu no Miyako no Mamorigami Latias to Latios,9,Waterohi
Re:Zero kara Hajimeru Isekai Seikatsu,9,Waterohi
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,9,Waterohi
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,9,Waterohi
Re:Zero kara Hajimeru Isekai Seikatsu OVAs,9,Waterohi
ROAD TO NINJA: NARUTO THE MOVIE,9,Waterohi
Sakasama no Patema,9,Waterohi
Shakugan no Shana,9,Waterohi
Shakugan no Shana II (Second),9,Waterohi
Shakugan no Shana S,9,Waterohi
Shigatsu wa Kimi no Uso,9,Waterohi
Shin Chou Kyou Ryo: Condor Hero,9,Waterohi
Slayers EVOLUTION-R,9,Waterohi
Slayers Movie,9,Waterohi
Slayers Premium,9,Waterohi
Slayers RETURN,9,Waterohi
Sword Art Online: Ordinal Scale,9,Waterohi
Tales of Symphonia THE ANIMATION: Sekai Tougou-hen,9,Waterohi
Tales of Zestiria the Cross,9,Waterohi
Tales of Zestiria: Doushi no Yoake,9,Waterohi
Tengen Toppa Gurren Lagann,9,Waterohi
Tengen Toppa Gurren Lagann: Gurren-hen,9,Waterohi
Tengen Toppa Gurren Lagann: Kirameki★Yoko BOX - Pieces of sweet stars,9,Waterohi
Tengen Toppa Gurren Lagann: Lagann-hen,9,Waterohi
Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,9,Waterohi
Tenki no Ko,9,Waterohi
Tetsuwan Birdy,9,Waterohi
Tonikaku Kawaii,9,Waterohi
Tonikaku Kawaii: Seifuku,9,Waterohi
Toshokan Sensou: Kakumei no Tsubasa,9,Waterohi
Totsukuni no Shoujo,9,Waterohi
Tsubasa Chronicle 2nd Season,9,Waterohi
Tsurezure Children,9,Waterohi
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",9,Waterohi
Violet Evergarden,9,Waterohi
Yu☆Gi☆Oh! Duel Monsters ALEX,9,Waterohi
3D Kanojo: Real Girl,8,Waterohi
3D Kanojo: Real Girl 2,8,Waterohi
86: Eighty Six Part 2,8,Waterohi
[Oshi no Ko],8,Waterohi
Aho-Girl,8,Waterohi
Akatsuki no Yona,8,Waterohi
Amagami SS,8,Waterohi
Amagami SS OVA,8,Waterohi
BANANA FISH,8,Waterohi
Bishoujo Senshi Sailor Moon: Crystal - Death Busters-hen,8,Waterohi
Bishoujo Senshi Sailor Moon: Sailor Stars,8,Waterohi
Boku no Hero Academia THE MOVIE: Futari no Hero,8,Waterohi
Break Blade 2: Ketsubetsu no Michi,8,Waterohi
Byousoku 5 Centimeter,8,Waterohi
Cop Craft,8,Waterohi
Darling in the Franxx,8,Waterohi
Denpa Teki na Kanojo,8,Waterohi
Digimon Frontier: Ornismon Fukkatsu!!,8,Waterohi
Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,8,Waterohi
Dragon Quest: Dai no Daibouken Tachiagare!! Avan no Shito,8,Waterohi
Dumbbell Nan Kilo Moteru?,8,Waterohi
FAIRY TAIL × RAVE,8,Waterohi
FAIRY TAIL: DRAGON CRY,8,Waterohi
Fate/stay night [Heaven's Feel] I. presage flower,8,Waterohi
Fate/stay night: Unlimited Blade Works 2nd Season,8,Waterohi
Full Moon wo Sagashite: Kawaii Kawaii Daibouken,8,Waterohi
Fumetsu no Anata e,8,Waterohi
"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",8,Waterohi
Gakkou no Kaidan,8,Waterohi
Guilty Crown,8,Waterohi
Hagane no Renkinjutsushi,8,Waterohi
Hai to Gensou no Grimgar OVA 2.5,8,Waterohi
Hataraku Maou-sama!,8,Waterohi
Himouto! Umaru-chan,8,Waterohi
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,8,Waterohi
Howl no Ugoku Shiro,8,Waterohi
Hyouka,8,Waterohi
Hyouka: Motsubeki Mono wa,8,Waterohi
Idol,8,Waterohi
Isekai Cheat Magician,8,Waterohi
Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi,8,Waterohi
Isekai Oji-san,8,Waterohi
Jigokuraku,8,Waterohi
Josee to Tora to Sakanatachi,8,Waterohi
Jouran: THE PRINCESS OF SNOW AND BLOOD,8,Waterohi
Jujutsu Kaisen,8,Waterohi
Kaijuu no Kodomo,8,Waterohi
"Kanojo, Okarishimasu",8,Waterohi
Kanokon,8,Waterohi
Kanokon: Manatsu no Dai Shanikusai,8,Waterohi
Kanon (2006),8,Waterohi
Karakai Jouzu no Takagi-san,8,Waterohi
Kimetsu no Yaiba: Katanakaji no Sato-hen,8,Waterohi
Kimi no Na wa.,8,Waterohi
Kishuku Gakkou no Juliet,8,Waterohi
kiss×sis (TV),8,Waterohi
Kokoro Connect,8,Waterohi
Kokoro Connect: Michi Random,8,Waterohi
"Komi-san wa, Komyushou desu.",8,Waterohi
Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,8,Waterohi
konomachi ni hare wa konai,8,Waterohi
Magi: The kingdom of magic,8,Waterohi
Maison Ikkoku,8,Waterohi
Mugen no Juunin,8,Waterohi
NARUTO: Akaki Yotsuba no Clover wo Sagase,8,Waterohi
NARUTO: Dai Gekitotsu! Maboroshi no Chitei Iseki Dattebayo,8,Waterohi
NARUTO: Shippuuden,8,Waterohi
NARUTO: Shippuuden Movie,8,Waterohi
Nobunaga no Shinobi,8,Waterohi
Nobunaga no Shinobi: Ise Kanegasaki-hen,8,Waterohi
Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,8,Waterohi
Non Non Biyori,8,Waterohi
Noragami ARAGOTO,8,Waterohi
Odemashi Komajin Hoopa,8,Waterohi
Okusama ga Seitokaichou!,8,Waterohi
Oruchuban Ebichu,8,Waterohi
Ousama Ranking,8,Waterohi
Paripi Koumei,8,Waterohi
"Pikachu, Kore Nan no Kagi?",8,Waterohi
Pocket Monsters: Celebi Toki wo Koeta Deai,8,Waterohi
Pocket Monsters: Mewtwo! Ware wa Koko ni Ari,8,Waterohi
Pocket Monsters: THE ORIGIN,8,Waterohi
Pokémon Evolutions,8,Waterohi
Pokémon The Movie XY: Ring no Chou Majin Hoopa,8,Waterohi
Promare,8,Waterohi
Ranma 1/2,8,Waterohi
RWBY: Hyousetsu Teikoku,8,Waterohi
Saishuu Heiki Kanojo,8,Waterohi
Saishuu Heiki Kanojo: Another Love Song,8,Waterohi
Sakura Quest,8,Waterohi
Senritsu no Mirage Pokémon,8,Waterohi
Shakugan no Shana Movie Special,8,Waterohi
Shakugan no Shana Specials,8,Waterohi
Shakugan no Shana: Naze Nani Shana,8,Waterohi
Shelter,8,Waterohi
Shin Chou Kyou Ryo: Condor Hero II,8,Waterohi
Shin Chou Kyou Ryo: Condor Hero III,8,Waterohi
Shin Hikari Shinwa: Palutena no Kagami,8,Waterohi
Slayers Excellent,8,Waterohi
Slayers REVOLUTION,8,Waterohi
Sono Bisque Doll wa Koi wo Suru,8,Waterohi
Sora Tobu Yuurei Sen,8,Waterohi
Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,8,Waterohi
Sword Art Online II,8,Waterohi
Sword Art Online: Alicization,8,Waterohi
Sword Art Online: Progressive - Kuraki Yuuyami no Scherzo,8,Waterohi
Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,8,Waterohi
Tales of Symphonia THE ANIMATION: Sylvarant-hen,8,Waterohi
Tales of Symphonia THE ANIMATION: Tethe'alla-hen,8,Waterohi
Tales of the Abyss,8,Waterohi
Tate no Yuusha no Nariagari,8,Waterohi
Tate no Yuusha no Nariagari Season 2,8,Waterohi
Tetsuwan Birdy DECODE,8,Waterohi
Tetsuwan Birdy DECODE: THE CIPHER,8,Waterohi
Tetsuwan Birdy DECODE:02,8,Waterohi
The Lamp Man,8,Waterohi
Toki wo Kakeru Shoujo,8,Waterohi
Toshokan Sensou,8,Waterohi
Toshokan Sensou: Koi no Shougai,8,Waterohi
Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,8,Waterohi
Vanitas no Carte,8,Waterohi
X-Men,8,Waterohi
Yowamushi Pedal,8,Waterohi
Yowamushi Pedal (Movie),8,Waterohi
Yowamushi Pedal: GRANDE ROAD,8,Waterohi
Yuki no Joou,8,Waterohi
86: Eighty Six,7,Waterohi
Bishoujo Senshi Sailor Moon: Crystal,7,Waterohi
Blend S,7,Waterohi
Dragon Quest: Dai no Daibouken (1991),7,Waterohi
FAIRY TAIL (2018),7,Waterohi
Goblin Slayer,7,Waterohi
Gokukoku no Brynhildr,7,Waterohi
Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,7,Waterohi
Hana wa Saku,7,Waterohi
Hanyou no Yashahime: Ni no Shou,7,Waterohi
Hiiro no Kakera,7,Waterohi
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,7,Waterohi
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,7,Waterohi
Horimiya,7,Waterohi
"Ijiranaide, Nagatoro-san",7,Waterohi
K,7,Waterohi
Kaze no Tani no Nausicaä,7,Waterohi
Kimagure Orange☆Road Pilot,7,Waterohi
"Kimi to, Nami ni Noretara",7,Waterohi
kiss×sis,7,Waterohi
Kokoro ga Sakebitagatterun da.,7,Waterohi
"Kumo desu ga, Nani ka?",7,Waterohi
Kyoukai no Kanata,7,Waterohi
Magi: The labyrinth of magic,7,Waterohi
Meitantei Conan: Meikyuu no Crossroad,7,Waterohi
Metropolis,7,Waterohi
MUNTO,7,Waterohi
NARUTO: Blood Prison,7,Waterohi
"NARUTO: Shippuuden - Shippu! ""Konoha Gakuen"" Den",7,Waterohi
NARUTO: Shippuuden - Sunny Side Battle!!!,7,Waterohi
Nobunaga no Shinobi: Anegawa Ishiyama-hen,7,Waterohi
Osananajimi ga Zettai ni Makenai Love Come,7,Waterohi
Pocket Monsters: Kimi ni Kimeta!,7,Waterohi
Pocket Monsters: Mewtwo no Gyakushuu EVOLUTION,7,Waterohi
Pocket Monsters: Mezase Pokémon Master,7,Waterohi
rain town,7,Waterohi
Rakudai Kishi no Cavalry,7,Waterohi
Saiunkoku Monogatari,7,Waterohi
Shakugan no Shana III (Final),7,Waterohi
Shakugan no Shana Special: Koi to Onsen no Kougai Gakushuu!,7,Waterohi
Star Wars: Visions,7,Waterohi
Suzume no Tojimari,7,Waterohi
Sword Art Online,7,Waterohi
Sword Art Online Alternative: Gun Gale Online,7,Waterohi
Tonari no Totoro,7,Waterohi
Tsubasa: TOKYO REVELATIONS,7,Waterohi
Yowamushi Pedal: GLORY LINE,7,Waterohi
Yowamushi Pedal: NEW GENERATION,7,Waterohi
Yume de Aetara (TV),7,Waterohi
AKIRA,6,Waterohi
Cyberpunk: Edgerunners,6,Waterohi
Dororo,6,Waterohi
FAIRY TAIL Movie: Houou no Miko,6,Waterohi
Fate/stay night: Unlimited Blade Works,6,Waterohi
Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD,6,Waterohi
Genjitsu Shugi Yuusha no Oukoku Saikenki,6,Waterohi
GHOST IN THE SHELL: Koukaku Kidoutai,6,Waterohi
Goblin Slayer: GOBLIN'S CROWN,6,Waterohi
Hanyou no Yashahime,6,Waterohi
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,6,Waterohi
Hundred,6,Waterohi
Jitsu wa Watashi wa,6,Waterohi
Kaze Tachinu,6,Waterohi
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,6,Waterohi
Kono Subarashii Sekai ni Shukufuku wo! Kurenai Densetsu,6,Waterohi
Made in Abyss: Tabidachi no Yoake,6,Waterohi
Mangaka-san to Assistant-san to THE ANIMATION,6,Waterohi
Miru Tights: Cosplay Satsuei Tights,6,Waterohi
MUNTO: Toki no Kabe wo Koete,6,Waterohi
Mushoku Tensei: Isekai Ittara Honki Dasu,6,Waterohi
Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,6,Waterohi
NARUTO: Honoo no Chuunin Shiken! Naruto vs Konohamaru!!,6,Waterohi
NARUTO: Soyokazeden - Naruto to Mashin to Mitsu no Onegai Dattebayo!!,6,Waterohi
Okusama ga Seitokaichou!+!,6,Waterohi
Sword Art Online: Progressive - Hoshinaki Yoru no Aria,6,Waterohi
Tales of Symphonia The Animation: Kaettekita Kratos-sensei no Private Lesson,6,Waterohi
"Tantei wa mou, Shindeiru.",6,Waterohi
Tensei Oujo to Tensai Reijou no Mahou Kakumei,6,Waterohi
Amagami SS+ plus Picture Drama: Valentine For You,5,Waterohi
Animatrix,5,Waterohi
Chainsaw Man,5,Waterohi
Fruits Basket: 1st Season,5,Waterohi
Kaguya-hime no Monogatari,5,Waterohi
Kanojo mo Kanojo,5,Waterohi
Kimitachi wa Dou Ikiru ka,5,Waterohi
Mononoke-hime,5,Waterohi
Sen to Chihiro no Kamikakushi,5,Waterohi
Shining Tears X Wind,5,Waterohi
Sword Art Online: Alicization - War of Underworld,5,Waterohi
Sword Art Online: Alicization - War of Underworld Part 2,5,Waterohi
VINLAND SAGA,5,Waterohi
Yowamushi Pedal: LIMIT BREAK,5,Waterohi
Yuukoku no Moriarty,5,Waterohi
Death Parade,4,Waterohi
Eromanga Sensei,4,Waterohi
FLCL,4,Waterohi
Hakuouki Movie 1: Kyoto Ranbu,4,Waterohi
Kara no Kyoukai: Fukan Fuukei,4,Waterohi
Koe no Katachi,4,Waterohi
NARUTO: Narutimate Hero 3: Tsui ni Gekitotsu! Jounin VS Genin!! Musabetsu Dairansen Taikai Kaisai!!,4,Waterohi
NARUTO: THE CROSS ROADS,4,Waterohi
Tales of Phantasia: THE ANIMATION,4,Waterohi
Tsubasa: Shunraiki,4,Waterohi
Twinkle NORA Rock Me!,4,Waterohi
2005-nen Uchuu no Tabi,3,Waterohi
Shin Seiki Evangelion,3,Waterohi
BORUTO: NARUTO THE MOVIE,2,Waterohi
PERFECT BLUE,2,Waterohi
"Shin Seiki Evangelion Movie: Air / Magokoro wo, Kimi ni",1,Waterohi
THE LAST: NARUTO THE MOVIE,1,Waterohi
One Punch Man 2,9,Waterohi
EDENS ZERO 2nd Season,8,Waterohi
Miira no Kaikata,8,Waterohi
SSSS.GRIDMAN,8,Waterohi
22/7,7,Waterohi
Azur Lane,7,Waterohi
Cutey Honey,7,Waterohi
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,6,Waterohi
Fire Emblem: Monshou no Nazo,6,Waterohi
Vanitas no Carte Part 2,5,Waterohi
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,4,Waterohi
WHITE ALBUM,3,Waterohi
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,100,Wawio
Boku no Kokoro no Yabai Yatsu,97,Wawio
Yuru Camp△,93,Wawio
Hibike! Euphonium 2,92,Wawio
Monogatari Series: Second Season,91,Wawio
Nisekoi,91,Wawio
Mahou Shoujo Madoka☆Magica,90,Wawio
K-ON!!,89,Wawio
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd SEASON - Kakusei Zenya,89,Wawio
Hibike! Euphonium,88,Wawio
Yuru Camp△ SEASON 2,88,Wawio
Bakemonogatari,85,Wawio
Shingeki no Kyojin 2,85,Wawio
Shingeki no Kyojin 3 Part 2,85,Wawio
Tamako Market,85,Wawio
Akebi-chan no Sailor Fuku,84,Wawio
Nisekoi:,84,Wawio
Shingeki no Kyojin,84,Wawio
Nisemonogatari,81,Wawio
Owarimonogatari (Ge),81,Wawio
NEW GAME!,78,Wawio
Boku no Kokoro no Yabai Yatsu 2nd Season,77,Wawio
Sakurasou no Pet na Kanojo,76,Wawio
Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen,75,Wawio
Shingeki no Kyojin 3,75,Wawio
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,72,Wawio
Tamayura: More Aggressive,72,Wawio
Watashi ni Tenshi ga Maiorita!,72,Wawio
3-gatsu no Lion 2,71,Wawio
Bokutachi wa Benkyou ga Dekinai,71,Wawio
Darling in the Franxx,71,Wawio
Kobayashi-san Chi no Maidragon,71,Wawio
Kusuriya no Hitorigoto,71,Wawio
Princess Connect! Re:Dive Season 2,71,Wawio
Shiguang Dailiren,71,Wawio
Sousou no Frieren,71,Wawio
Sword Art Online,71,Wawio
Tamayura: hitotose,71,Wawio
Tensei Oujo to Tensai Reijou no Mahou Kakumei,71,Wawio
K-ON!,70,Wawio
Kantai Collection: KanColle,70,Wawio
Steins;Gate,69,Wawio
Happy Sugar Life,68,Wawio
Musaigen no Phantom World,68,Wawio
VINLAND SAGA,68,Wawio
NEW GAME!!,66,Wawio
Bokutachi wa Benkyou ga Dekinai!,65,Wawio
Go-toubun no Hanayome,65,Wawio
Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,65,Wawio
Imouto sae Ireba Ii.,65,Wawio
Kobayashi-san Chi no Maidragon S,65,Wawio
Lucky☆Star,65,Wawio
Nekomonogatari (Kuro),65,Wawio
One Punch Man 2,65,Wawio
Ore no Imouto ga Konna ni Kawaii Wake ga Nai.,65,Wawio
Owarimonogatari,65,Wawio
Princess Connect! Re:Dive,65,Wawio
Toradora!,65,Wawio
Yahari Ore no Seishun Love Come wa Machigatteiru.,65,Wawio
Adachi to Shimamura,62,Wawio
Eromanga Sensei,62,Wawio
Gekkan Shoujo Nozaki-kun,62,Wawio
Gochuumon wa Usagi desu ka?,62,Wawio
Koyomimonogatari,62,Wawio
Kubikiri Cycle: Aoiro Savant to Zaregotozukai,62,Wawio
Lycoris Recoil,62,Wawio
Non Non Biyori,62,Wawio
One Punch Man,62,Wawio
Onii-chan wa Oshimai!,62,Wawio
Ore no Imouto ga Konna ni Kawaii Wake ga Nai,62,Wawio
PSYCHO-PASS,62,Wawio
Shigatsu wa Kimi no Uso,62,Wawio
Shiguang Dailiren II,62,Wawio
Sono Bisque Doll wa Koi wo Suru,62,Wawio
Sora yori mo Tooi Basho,62,Wawio
THE IDOLM@STER,62,Wawio
Tomo-chan wa Onnanoko!,62,Wawio
Tsukimonogatari,62,Wawio
Yagate Kimi ni Naru,62,Wawio
Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku,62,Wawio
Yama no Susume: Third Season,62,Wawio
Yuru Yuri San☆Hai!,62,Wawio
Yuru Yuri♪♪,62,Wawio
THE iDOLM@STER Cinderella Girls: U149,61,Wawio
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final SEASON - Asaki Yume no Akatsuki,60,Wawio
Kimetsu no Yaiba,59,Wawio
Koufuku Graffiti,59,Wawio
Mushishi Zoku Shou 2,59,Wawio
Noragami,59,Wawio
Tanaka-kun wa Itsumo Kedaruge,59,Wawio
[Oshi no Ko],58,Wawio
DEATH NOTE,58,Wawio
Denpa Onna to Seishun Otoko,58,Wawio
Dumbbell Nan Kilo Moteru?,58,Wawio
Gabriel Dropout,58,Wawio
Himouto! Umaru-chan,58,Wawio
Himouto! Umaru-chan R,58,Wawio
Hyouka,58,Wawio
Kiniro Mosaic,58,Wawio
Love Lab,58,Wawio
Re:Zero kara Hajimeru Isekai Seikatsu,58,Wawio
Saiki Kusuo no Ψ-nan 2,58,Wawio
Sewayaki Kitsune no Senko-san,58,Wawio
Shingeki no Kyojin: The Final Season,58,Wawio
Shiro Seijo to Kuro Bokushi,58,Wawio
Steins;Gate 0,58,Wawio
Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,58,Wawio
3-gatsu no Lion,57,Wawio
Go-toubun no Hanayome ∬,57,Wawio
Gochuumon wa Usagi desu ka??,57,Wawio
Hanamonogatari,57,Wawio
Myself ; Yourself,57,Wawio
Tsurezure Children,57,Wawio
Yama no Susume: Next Summit,57,Wawio
Yama no Susume: Second Season,57,Wawio
Yuru Yuri,57,Wawio
Kimetsu no Yaiba: Yuukaku-hen,55,Wawio
Gochuumon wa Usagi desu ka? BLOOM,53,Wawio
Tamayura,53,Wawio
Yama no Susume,53,Wawio
Angel Beats!,52,Wawio
Bishounen Tanteidan,52,Wawio
Bocchi the Rock!,52,Wawio
Boku dake ga Inai Machi,52,Wawio
Chuunibyou demo Koi ga Shitai!,52,Wawio
Comic Girls,52,Wawio
Death Parade,52,Wawio
Fate/stay night: Unlimited Blade Works,52,Wawio
Fate/stay night: Unlimited Blade Works 2nd Season,52,Wawio
GJ-bu,52,Wawio
Grisaia no Kajitsu,52,Wawio
Kaguya-sama wa Kokurasetai: Ultra Romantic,52,Wawio
Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,52,Wawio
Karakai Jouzu no Takagi-san,52,Wawio
Karakai Jouzu no Takagi-san 2,52,Wawio
Karakai Jouzu no Takagi-san 3,52,Wawio
Kiznaiver,52,Wawio
Little Witch Academia (TV),52,Wawio
Machikado Mazoku,52,Wawio
Mushishi Zoku Shou,52,Wawio
Non Non Biyori: Nonstop,52,Wawio
Non Non Biyori: Repeat,52,Wawio
Noragami ARAGOTO,52,Wawio
Rokudenashi Majutsu Koushi to Akashic Records,52,Wawio
Saenai Heroine no Sodatekata,52,Wawio
Saiki Kusuo no Ψ-nan,52,Wawio
SPY×FAMILY,52,Wawio
SPY×FAMILY Part 2,52,Wawio
Tokyo Ghoul,52,Wawio
Urara Meirochou,52,Wawio
86: Eighty Six,49,Wawio
Amagi Brilliant Park,49,Wawio
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,49,Wawio
Domestic na Kanojo,49,Wawio
Gi(a)rlish Number,49,Wawio
GOSICK,49,Wawio
IDOLY PRIDE,49,Wawio
Jigokuraku,49,Wawio
Kakushigoto,49,Wawio
Kannagi,49,Wawio
Kono Subarashii Sekai ni Shukufuku wo!,49,Wawio
Kyoukai no Kanata,49,Wawio
Majo no Tabitabi,49,Wawio
Mushishi,49,Wawio
No Game No Life,49,Wawio
Sakura Quest,49,Wawio
SHIROBAKO,49,Wawio
Skip to Loafer,49,Wawio
Slow Start,49,Wawio
SPY×FAMILY Season 2,49,Wawio
Sword Art Online II,49,Wawio
